,age,education,marital-status,race,income,occupation
19881,19,12th,Never-married,White,<=50K,Other-service
19882,27,HS-grad,Married-civ-spouse,White,<=50K,Sales
19883,21,5th-6th,Married-civ-spouse,White,<=50K,Handlers-cleaners
19884,24,Bachelors,Never-married,White,<=50K,Prof-specialty
19885,46,HS-grad,Divorced,White,<=50K,Transport-moving
19886,31,Bachelors,Never-married,White,<=50K,Exec-managerial
19887,60,Some-college,Married-civ-spouse,White,>50K,Transport-moving
19888,21,10th,Separated,Black,<=50K,Sales
19889,38,11th,Never-married,White,<=50K,?
19890,31,Assoc-voc,Divorced,White,<=50K,Transport-moving
19891,26,Bachelors,Married-civ-spouse,White,>50K,Sales
19892,46,HS-grad,Divorced,White,<=50K,Priv-house-serv
19893,25,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
19894,23,Some-college,Never-married,White,<=50K,Adm-clerical
19895,53,Masters,Married-civ-spouse,White,>50K,Exec-managerial
19896,42,Masters,Married-civ-spouse,White,>50K,?
19897,29,HS-grad,Married-civ-spouse,White,<=50K,Adm-clerical
19898,45,Some-college,Married-civ-spouse,White,>50K,Prof-specialty
19899,70,Bachelors,Divorced,White,<=50K,Adm-clerical
19900,55,Bachelors,Married-civ-spouse,White,>50K,Sales
19901,40,Doctorate,Married-civ-spouse,White,>50K,Prof-specialty
19902,17,10th,Never-married,White,<=50K,Other-service
19903,18,HS-grad,Never-married,White,<=50K,Craft-repair
19904,34,Masters,Never-married,White,>50K,Sales
19905,41,Some-college,Divorced,White,<=50K,Adm-clerical
19906,28,Bachelors,Never-married,White,<=50K,Adm-clerical
19907,23,HS-grad,Never-married,White,<=50K,Protective-serv
19908,32,Some-college,Never-married,White,<=50K,Exec-managerial
19909,56,7th-8th,Married-civ-spouse,Black,<=50K,Machine-op-inspct
19910,36,HS-grad,Divorced,White,<=50K,Exec-managerial
19911,26,HS-grad,Never-married,White,<=50K,Adm-clerical
19912,62,Bachelors,Widowed,White,<=50K,Tech-support
19913,35,Assoc-acdm,Divorced,White,<=50K,Adm-clerical
19914,25,Bachelors,Never-married,White,<=50K,Prof-specialty
19915,28,HS-grad,Married-civ-spouse,White,<=50K,Transport-moving
19916,21,Some-college,Never-married,White,<=50K,Adm-clerical
19917,31,10th,Married-civ-spouse,White,<=50K,Transport-moving
19918,23,Assoc-acdm,Never-married,White,<=50K,Other-service
19919,58,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
19920,55,Masters,Married-civ-spouse,White,>50K,Prof-specialty
19921,54,HS-grad,Married-civ-spouse,White,<=50K,Craft-repair
19922,33,HS-grad,Married-civ-spouse,White,<=50K,Transport-moving
19923,28,11th,Married-civ-spouse,White,>50K,Handlers-cleaners
19924,40,11th,Married-civ-spouse,White,<=50K,Machine-op-inspct
19925,33,Bachelors,Married-civ-spouse,White,>50K,Sales
19926,27,Prof-school,Never-married,Asian-Pac-Islander,<=50K,Prof-specialty
19927,55,HS-grad,Divorced,White,<=50K,Adm-clerical
19928,53,HS-grad,Separated,White,<=50K,Transport-moving
19929,23,12th,Never-married,White,<=50K,Transport-moving
19930,66,HS-grad,Widowed,White,<=50K,Craft-repair
19931,34,Assoc-voc,Married-civ-spouse,White,>50K,Exec-managerial
19932,39,10th,Divorced,White,<=50K,Transport-moving
19933,21,Some-college,Never-married,Black,<=50K,Adm-clerical
19934,26,Some-college,Married-spouse-absent,Other,<=50K,Adm-clerical
19935,21,HS-grad,Never-married,White,<=50K,Adm-clerical
19936,59,HS-grad,Married-civ-spouse,White,<=50K,Sales
19937,61,10th,Married-civ-spouse,White,<=50K,Transport-moving
19938,30,Bachelors,Married-civ-spouse,White,>50K,Sales
19939,22,Assoc-voc,Married-civ-spouse,White,<=50K,Machine-op-inspct
19940,47,HS-grad,Divorced,White,<=50K,Machine-op-inspct
19941,50,HS-grad,Divorced,White,<=50K,Other-service
19942,67,Bachelors,Divorced,White,<=50K,Exec-managerial
19943,59,10th,Married-civ-spouse,White,<=50K,Craft-repair
19944,35,Assoc-acdm,Never-married,White,>50K,Other-service
19945,56,Some-college,Married-spouse-absent,White,>50K,Farming-fishing
19946,28,HS-grad,Never-married,Black,<=50K,Adm-clerical
19947,34,HS-grad,Divorced,White,<=50K,Exec-managerial
19948,63,10th,Widowed,White,<=50K,Farming-fishing
19949,48,Some-college,Married-civ-spouse,White,<=50K,Craft-repair
19950,41,Some-college,Married-civ-spouse,White,>50K,Prof-specialty
19951,26,Some-college,Never-married,Black,<=50K,Handlers-cleaners
19952,47,10th,Married-civ-spouse,White,<=50K,Sales
19953,29,Assoc-voc,Married-civ-spouse,White,<=50K,Farming-fishing
19954,30,HS-grad,Never-married,White,<=50K,Handlers-cleaners
19955,19,HS-grad,Never-married,White,<=50K,Sales
19956,27,Bachelors,Never-married,White,<=50K,Adm-clerical
19957,59,HS-grad,Married-civ-spouse,White,<=50K,Farming-fishing
19958,19,HS-grad,Never-married,White,<=50K,Craft-repair
19959,45,9th,Married-civ-spouse,Asian-Pac-Islander,<=50K,Handlers-cleaners
19960,37,HS-grad,Never-married,White,<=50K,Adm-clerical
19961,44,Doctorate,Married-spouse-absent,White,<=50K,Prof-specialty
19962,34,Bachelors,Married-civ-spouse,Asian-Pac-Islander,<=50K,Adm-clerical
19963,30,Bachelors,Never-married,White,<=50K,Tech-support
19964,30,Bachelors,Married-civ-spouse,Asian-Pac-Islander,>50K,Exec-managerial
19965,56,11th,Separated,Black,<=50K,Other-service
19966,19,HS-grad,Never-married,White,<=50K,Other-service
19967,37,7th-8th,Married-civ-spouse,White,<=50K,Craft-repair
19968,45,Masters,Married-civ-spouse,White,>50K,Exec-managerial
19969,21,Some-college,Never-married,White,<=50K,Adm-clerical
19970,34,HS-grad,Married-civ-spouse,White,<=50K,Farming-fishing
19971,27,Bachelors,Married-civ-spouse,White,<=50K,Exec-managerial
19972,44,Masters,Never-married,White,<=50K,Prof-specialty
19973,33,Bachelors,Never-married,White,<=50K,Exec-managerial
19974,32,Some-college,Never-married,White,<=50K,Exec-managerial
19975,37,Some-college,Married-civ-spouse,White,<=50K,Craft-repair
19976,26,Bachelors,Never-married,White,<=50K,Sales
19977,49,HS-grad,Married-civ-spouse,White,<=50K,Craft-repair
19978,20,Some-college,Never-married,White,<=50K,Prof-specialty
19979,37,Some-college,Married-civ-spouse,White,<=50K,Craft-repair
19980,22,5th-6th,Married-civ-spouse,White,<=50K,Craft-repair
19981,44,Bachelors,Never-married,White,<=50K,Tech-support
19982,30,HS-grad,Married-civ-spouse,White,<=50K,Craft-repair
19983,55,HS-grad,Married-civ-spouse,White,<=50K,Other-service
19984,36,11th,Married-civ-spouse,White,<=50K,Machine-op-inspct
19985,29,12th,Never-married,White,<=50K,Tech-support
19986,19,Some-college,Never-married,White,<=50K,?
19987,45,Assoc-voc,Married-civ-spouse,White,<=50K,Protective-serv
19988,38,Bachelors,Married-civ-spouse,White,>50K,Sales
19989,42,Some-college,Never-married,Asian-Pac-Islander,<=50K,Craft-repair
19990,27,Assoc-voc,Never-married,White,<=50K,Exec-managerial
19991,20,Some-college,Never-married,White,<=50K,Adm-clerical
19992,43,Bachelors,Married-civ-spouse,White,<=50K,Prof-specialty
19993,21,HS-grad,Never-married,White,<=50K,Adm-clerical
19994,33,Bachelors,Never-married,White,<=50K,Prof-specialty
19995,36,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
19996,34,12th,Married-civ-spouse,White,<=50K,Other-service
19997,72,7th-8th,Widowed,White,<=50K,Other-service
19998,54,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
19999,30,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
20000,63,HS-grad,Married-civ-spouse,Black,<=50K,Machine-op-inspct
20001,36,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
20002,25,Bachelors,Never-married,White,<=50K,Exec-managerial
20003,72,Assoc-acdm,Widowed,White,<=50K,?
20004,55,HS-grad,Divorced,White,<=50K,Craft-repair
20005,44,Some-college,Married-civ-spouse,White,>50K,Prof-specialty
20006,41,HS-grad,Never-married,Black,<=50K,Machine-op-inspct
20007,20,Some-college,Never-married,White,<=50K,?
20008,47,Assoc-acdm,Married-civ-spouse,White,>50K,Prof-specialty
20009,71,Some-college,Married-civ-spouse,White,<=50K,?
20010,41,Bachelors,Never-married,White,>50K,Prof-specialty
20011,35,HS-grad,Married-civ-spouse,Other,<=50K,Transport-moving
20012,18,HS-grad,Never-married,White,<=50K,Adm-clerical
20013,23,HS-grad,Divorced,White,<=50K,Other-service
20014,57,Bachelors,Married-civ-spouse,White,<=50K,Exec-managerial
20015,56,1st-4th,Never-married,Amer-Indian-Eskimo,<=50K,Exec-managerial
20016,25,Some-college,Never-married,White,<=50K,Sales
20017,64,Assoc-voc,Married-civ-spouse,White,<=50K,?
20018,35,Bachelors,Never-married,White,<=50K,Prof-specialty
20019,61,Assoc-voc,Married-civ-spouse,White,<=50K,Adm-clerical
20020,36,Bachelors,Divorced,White,<=50K,Prof-specialty
20021,18,12th,Never-married,Black,<=50K,Sales
20022,21,Some-college,Married-spouse-absent,Black,<=50K,Sales
20023,43,Assoc-acdm,Divorced,White,<=50K,?
20024,32,HS-grad,Married-civ-spouse,White,<=50K,Transport-moving
20025,52,12th,Married-civ-spouse,White,>50K,Machine-op-inspct
20026,48,HS-grad,Married-civ-spouse,White,<=50K,Craft-repair
20027,40,Bachelors,Divorced,White,<=50K,Prof-specialty
20028,35,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
20029,22,Some-college,Separated,White,<=50K,?
20030,42,HS-grad,Divorced,White,<=50K,Adm-clerical
20031,60,7th-8th,Widowed,White,<=50K,?
20032,34,Some-college,Married-civ-spouse,Black,<=50K,Machine-op-inspct
20033,27,Assoc-acdm,Married-civ-spouse,White,<=50K,Tech-support
20034,47,Bachelors,Never-married,White,<=50K,Farming-fishing
20035,65,9th,Married-civ-spouse,White,<=50K,Craft-repair
20036,61,Masters,Widowed,White,<=50K,Exec-managerial
20037,18,Some-college,Never-married,White,<=50K,Sales
20038,49,HS-grad,Married-civ-spouse,White,<=50K,?
20039,48,Doctorate,Married-civ-spouse,White,>50K,Prof-specialty
20040,26,Some-college,Never-married,Black,<=50K,Transport-moving
20041,30,Bachelors,Never-married,White,<=50K,Sales
20042,68,HS-grad,Married-civ-spouse,White,>50K,Farming-fishing
20043,23,HS-grad,Married-civ-spouse,White,<=50K,Sales
20044,65,HS-grad,Married-civ-spouse,White,<=50K,Exec-managerial
20045,32,Bachelors,Married-civ-spouse,White,<=50K,Adm-clerical
20046,44,Masters,Married-civ-spouse,White,>50K,Exec-managerial
20047,48,Masters,Married-civ-spouse,White,>50K,Prof-specialty
20048,24,Assoc-voc,Never-married,White,<=50K,Tech-support
20049,58,Some-college,Never-married,White,<=50K,Farming-fishing
20050,32,Some-college,Married-spouse-absent,White,<=50K,Prof-specialty
20051,54,Masters,Divorced,White,>50K,Exec-managerial
20052,35,Masters,Never-married,White,>50K,Prof-specialty
20053,35,Assoc-acdm,Divorced,White,<=50K,Exec-managerial
20054,24,HS-grad,Never-married,White,<=50K,Sales
20055,50,HS-grad,Married-civ-spouse,White,>50K,Prof-specialty
20056,38,HS-grad,Separated,White,<=50K,Craft-repair
20057,57,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
20058,38,Some-college,Never-married,White,<=50K,Sales
20059,49,HS-grad,Never-married,White,<=50K,Craft-repair
20060,25,Bachelors,Never-married,White,<=50K,Tech-support
20061,56,Some-college,Married-spouse-absent,White,<=50K,Transport-moving
20062,32,11th,Divorced,White,<=50K,Other-service
20063,22,Bachelors,Never-married,White,<=50K,Prof-specialty
20064,23,Some-college,Never-married,White,<=50K,?
20065,33,HS-grad,Married-civ-spouse,White,<=50K,Craft-repair
20066,42,Some-college,Divorced,White,<=50K,Adm-clerical
20067,62,HS-grad,Married-civ-spouse,White,<=50K,Transport-moving
20068,24,9th,Never-married,White,<=50K,?
20069,26,Bachelors,Never-married,White,<=50K,Protective-serv
20070,46,Some-college,Divorced,White,>50K,Craft-repair
20071,33,Bachelors,Separated,White,>50K,Sales
20072,65,HS-grad,Married-civ-spouse,White,>50K,?
20073,65,HS-grad,Married-civ-spouse,White,<=50K,Transport-moving
20074,46,Some-college,Married-civ-spouse,White,>50K,Craft-repair
20075,43,Assoc-voc,Divorced,White,<=50K,Exec-managerial
20076,43,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
20077,35,10th,Married-civ-spouse,White,<=50K,Craft-repair
20078,48,HS-grad,Widowed,White,<=50K,Handlers-cleaners
20079,55,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
20080,45,Assoc-voc,Married-civ-spouse,White,<=50K,Craft-repair
20081,56,Bachelors,Married-civ-spouse,White,<=50K,Exec-managerial
20082,59,Masters,Never-married,White,<=50K,Exec-managerial
20083,56,HS-grad,Married-civ-spouse,White,<=50K,Craft-repair
20084,21,HS-grad,Never-married,Black,<=50K,Other-service
20085,26,11th,Married-civ-spouse,White,<=50K,Exec-managerial
20086,38,HS-grad,Never-married,White,<=50K,Other-service
20087,27,Some-college,Never-married,White,<=50K,Adm-clerical
20088,48,7th-8th,Married-civ-spouse,White,>50K,Craft-repair
20089,37,Masters,Married-civ-spouse,White,>50K,Prof-specialty
20090,63,HS-grad,Married-civ-spouse,White,<=50K,Craft-repair
20091,27,HS-grad,Never-married,Amer-Indian-Eskimo,>50K,Transport-moving
20092,20,Some-college,Never-married,White,<=50K,Sales
20093,26,Masters,Married-civ-spouse,White,>50K,Prof-specialty
20094,21,10th,Never-married,Black,<=50K,?
20095,51,Assoc-acdm,Married-civ-spouse,White,<=50K,Exec-managerial
20096,28,Assoc-acdm,Married-civ-spouse,White,>50K,Prof-specialty
20097,39,Assoc-voc,Divorced,Amer-Indian-Eskimo,<=50K,Other-service
20098,35,Masters,Married-civ-spouse,White,>50K,Sales
20099,21,Some-college,Never-married,White,<=50K,?
20100,65,7th-8th,Married-civ-spouse,White,<=50K,Craft-repair
20101,54,Assoc-voc,Married-civ-spouse,Black,<=50K,Transport-moving
20102,39,7th-8th,Never-married,White,<=50K,Other-service
20103,24,Some-college,Never-married,Black,<=50K,Adm-clerical
20104,36,Bachelors,Never-married,Asian-Pac-Islander,<=50K,Exec-managerial
20105,70,Some-college,Married-civ-spouse,White,>50K,?
20106,52,HS-grad,Divorced,White,>50K,Craft-repair
20107,64,HS-grad,Married-civ-spouse,White,<=50K,Machine-op-inspct
20108,43,Some-college,Divorced,White,<=50K,Craft-repair
20109,44,Assoc-voc,Never-married,White,<=50K,Priv-house-serv
20110,47,HS-grad,Separated,White,<=50K,Adm-clerical
20111,32,12th,Married-civ-spouse,White,<=50K,Handlers-cleaners
20112,20,Some-college,Never-married,White,<=50K,Sales
20113,33,Some-college,Never-married,White,<=50K,Adm-clerical
20114,52,HS-grad,Divorced,White,<=50K,Adm-clerical
20115,49,7th-8th,Married-civ-spouse,White,<=50K,Machine-op-inspct
20116,31,HS-grad,Married-civ-spouse,White,<=50K,Sales
20117,62,HS-grad,Never-married,White,<=50K,Other-service
20118,44,Some-college,Divorced,White,<=50K,Craft-repair
20119,28,HS-grad,Married-civ-spouse,White,<=50K,Protective-serv
20120,68,Masters,Widowed,Black,>50K,Prof-specialty
20121,40,Some-college,Never-married,White,<=50K,Adm-clerical
20122,46,7th-8th,Never-married,White,<=50K,Handlers-cleaners
20123,22,HS-grad,Never-married,White,<=50K,Machine-op-inspct
20124,37,Bachelors,Divorced,White,<=50K,Tech-support
20125,62,Masters,Never-married,White,<=50K,Prof-specialty
20126,37,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
20127,35,HS-grad,Never-married,White,>50K,Sales
20128,44,HS-grad,Married-civ-spouse,White,<=50K,Sales
20129,41,Assoc-voc,Married-civ-spouse,White,>50K,Sales
20130,36,Bachelors,Divorced,White,<=50K,Prof-specialty
20131,26,Bachelors,Divorced,White,<=50K,Other-service
20132,48,HS-grad,Married-civ-spouse,Black,>50K,Transport-moving
20133,21,HS-grad,Never-married,White,<=50K,Other-service
20134,39,Prof-school,Married-civ-spouse,White,>50K,Craft-repair
20135,38,Assoc-voc,Divorced,White,>50K,Prof-specialty
20136,44,Assoc-voc,Married-civ-spouse,White,>50K,Craft-repair
20137,56,10th,Married-civ-spouse,Asian-Pac-Islander,>50K,Sales
20138,25,9th,Never-married,White,<=50K,Transport-moving
20139,32,Bachelors,Never-married,White,<=50K,Prof-specialty
20140,47,Some-college,Never-married,White,>50K,Adm-clerical
20141,26,Some-college,Never-married,White,<=50K,Handlers-cleaners
20142,31,Bachelors,Never-married,Black,>50K,Prof-specialty
20143,23,Assoc-voc,Never-married,White,<=50K,Exec-managerial
20144,41,Some-college,Divorced,White,>50K,Prof-specialty
20145,55,Some-college,Married-civ-spouse,Black,<=50K,Exec-managerial
20146,23,Some-college,Divorced,White,<=50K,Exec-managerial
20147,45,HS-grad,Married-civ-spouse,Black,>50K,Adm-clerical
20148,42,Bachelors,Married-civ-spouse,White,<=50K,Exec-managerial
20149,29,Some-college,Never-married,White,<=50K,Prof-specialty
20150,48,Masters,Married-civ-spouse,White,<=50K,Exec-managerial
20151,36,Some-college,Divorced,White,<=50K,Craft-repair
20152,52,Bachelors,Married-civ-spouse,White,>50K,Sales
20153,46,Assoc-voc,Divorced,White,<=50K,Craft-repair
20154,34,Some-college,Never-married,White,<=50K,Adm-clerical
20155,27,Assoc-acdm,Never-married,White,<=50K,Adm-clerical
20156,18,HS-grad,Never-married,White,<=50K,Machine-op-inspct
20157,18,Some-college,Never-married,White,<=50K,Other-service
20158,42,7th-8th,Married-civ-spouse,White,<=50K,Craft-repair
20159,64,Some-college,Married-civ-spouse,White,<=50K,?
20160,36,Masters,Married-civ-spouse,White,>50K,Exec-managerial
20161,20,11th,Never-married,Black,<=50K,?
20162,52,Prof-school,Married-civ-spouse,White,>50K,Sales
20163,44,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
20164,53,Some-college,Married-civ-spouse,White,>50K,Sales
20165,36,Bachelors,Married-civ-spouse,White,>50K,Sales
20166,27,Bachelors,Never-married,Asian-Pac-Islander,<=50K,Tech-support
20167,52,HS-grad,Married-civ-spouse,White,<=50K,Machine-op-inspct
20168,60,Masters,Married-civ-spouse,White,<=50K,Prof-specialty
20169,41,Assoc-acdm,Married-civ-spouse,White,>50K,Tech-support
20170,64,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
20171,25,1st-4th,Never-married,White,<=50K,Other-service
20172,63,7th-8th,Married-civ-spouse,Asian-Pac-Islander,<=50K,Other-service
20173,54,Assoc-voc,Divorced,White,<=50K,Craft-repair
20174,21,HS-grad,Never-married,White,<=50K,Handlers-cleaners
20175,27,Bachelors,Never-married,White,<=50K,Adm-clerical
20176,63,Masters,Married-civ-spouse,White,<=50K,Farming-fishing
20177,37,HS-grad,Divorced,White,<=50K,Other-service
20178,22,HS-grad,Never-married,White,<=50K,Transport-moving
20179,54,7th-8th,Married-civ-spouse,White,<=50K,Craft-repair
20180,54,10th,Divorced,White,<=50K,Other-service
20181,60,HS-grad,Married-civ-spouse,White,<=50K,Other-service
20182,19,11th,Never-married,White,<=50K,Handlers-cleaners
20183,25,HS-grad,Divorced,White,<=50K,Adm-clerical
20184,51,HS-grad,Married-civ-spouse,White,<=50K,Adm-clerical
20185,47,HS-grad,Never-married,White,<=50K,Exec-managerial
20186,44,10th,Never-married,White,<=50K,Craft-repair
20187,18,Some-college,Never-married,White,<=50K,?
20188,57,HS-grad,Widowed,White,<=50K,Prof-specialty
20189,22,Some-college,Never-married,White,<=50K,Sales
20190,36,Some-college,Divorced,Black,<=50K,Other-service
20191,33,HS-grad,Married-civ-spouse,White,<=50K,?
20192,39,Some-college,Married-civ-spouse,White,<=50K,Machine-op-inspct
20193,49,Doctorate,Married-civ-spouse,Other,>50K,Prof-specialty
20194,41,HS-grad,Married-civ-spouse,Asian-Pac-Islander,<=50K,Other-service
20195,35,Some-college,Married-civ-spouse,White,<=50K,Adm-clerical
20196,40,Assoc-acdm,Divorced,White,<=50K,Sales
20197,30,Bachelors,Never-married,White,<=50K,Exec-managerial
20198,25,HS-grad,Never-married,White,<=50K,Sales
20199,25,Some-college,Married-civ-spouse,Black,>50K,Adm-clerical
20200,37,Masters,Married-civ-spouse,White,>50K,Adm-clerical
20201,53,Prof-school,Divorced,White,>50K,Prof-specialty
20202,34,Assoc-acdm,Never-married,White,<=50K,Prof-specialty
20203,22,HS-grad,Never-married,White,<=50K,Other-service
20204,18,HS-grad,Never-married,White,<=50K,Sales
20205,52,Masters,Married-civ-spouse,White,>50K,?
20206,45,HS-grad,Divorced,Black,<=50K,Sales
20207,19,Some-college,Never-married,White,<=50K,Adm-clerical
20208,33,Bachelors,Married-civ-spouse,White,<=50K,Sales
20209,45,Some-college,Married-civ-spouse,White,<=50K,Adm-clerical
20210,43,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
20211,40,HS-grad,Married-civ-spouse,White,<=50K,Craft-repair
20212,41,Bachelors,Married-civ-spouse,White,>50K,Farming-fishing
20213,25,HS-grad,Married-civ-spouse,White,<=50K,Craft-repair
20214,22,Bachelors,Never-married,White,<=50K,Adm-clerical
20215,52,Some-college,Never-married,White,<=50K,Adm-clerical
20216,45,Some-college,Married-civ-spouse,White,>50K,Adm-clerical
20217,32,Doctorate,Never-married,White,<=50K,Prof-specialty
20218,26,Bachelors,Never-married,White,<=50K,Transport-moving
20219,24,Some-college,Divorced,Black,<=50K,Other-service
20220,37,HS-grad,Divorced,Black,<=50K,Machine-op-inspct
20221,49,HS-grad,Divorced,White,<=50K,Other-service
20222,43,Masters,Married-civ-spouse,White,<=50K,Prof-specialty
20223,35,HS-grad,Never-married,White,<=50K,Machine-op-inspct
20224,37,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
20225,17,11th,Never-married,White,<=50K,Sales
20226,48,HS-grad,Married-civ-spouse,White,>50K,Transport-moving
20227,40,Masters,Divorced,White,<=50K,?
20228,26,Some-college,Never-married,White,<=50K,Adm-clerical
20229,35,Bachelors,Married-civ-spouse,Asian-Pac-Islander,>50K,Craft-repair
20230,21,Some-college,Never-married,White,<=50K,Sales
20231,54,10th,Divorced,White,<=50K,Other-service
20232,40,Bachelors,Divorced,Black,<=50K,Adm-clerical
20233,51,Some-college,Separated,Black,<=50K,Exec-managerial
20234,60,HS-grad,Married-civ-spouse,Black,<=50K,Other-service
20235,22,Some-college,Never-married,White,<=50K,Sales
20236,20,HS-grad,Never-married,White,<=50K,Farming-fishing
20237,21,11th,Never-married,White,<=50K,Farming-fishing
20238,21,Some-college,Never-married,White,<=50K,Handlers-cleaners
20239,43,Some-college,Divorced,White,<=50K,Adm-clerical
20240,36,Bachelors,Married-civ-spouse,White,>50K,Craft-repair
20241,65,HS-grad,Married-civ-spouse,White,>50K,Adm-clerical
20242,48,HS-grad,Married-civ-spouse,White,>50K,Machine-op-inspct
20243,37,Masters,Separated,White,>50K,Exec-managerial
20244,20,12th,Never-married,White,<=50K,Machine-op-inspct
20245,41,HS-grad,Divorced,White,<=50K,Exec-managerial
20246,55,9th,Married-civ-spouse,White,<=50K,Craft-repair
20247,39,Bachelors,Divorced,White,<=50K,Prof-specialty
20248,41,Some-college,Married-civ-spouse,White,>50K,Transport-moving
20249,80,Assoc-voc,Married-civ-spouse,White,<=50K,Craft-repair
20250,59,10th,Married-civ-spouse,White,<=50K,Farming-fishing
20251,52,11th,Married-civ-spouse,White,>50K,Craft-repair
20252,39,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
20253,56,Some-college,Married-spouse-absent,Black,<=50K,Prof-specialty
20254,69,HS-grad,Widowed,Black,<=50K,Adm-clerical
20255,49,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
20256,33,HS-grad,Married-civ-spouse,White,<=50K,Exec-managerial
20257,28,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
20258,49,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
20259,51,HS-grad,Married-spouse-absent,White,<=50K,Handlers-cleaners
20260,42,Some-college,Divorced,White,<=50K,Other-service
20261,66,HS-grad,Widowed,White,<=50K,Adm-clerical
20262,44,Assoc-voc,Separated,White,>50K,Craft-repair
20263,26,HS-grad,Divorced,White,<=50K,Sales
20264,43,Some-college,Divorced,White,<=50K,Adm-clerical
20265,28,10th,Never-married,White,<=50K,Machine-op-inspct
20266,25,Bachelors,Never-married,White,<=50K,?
20267,17,11th,Never-married,White,<=50K,Sales
20268,52,Bachelors,Married-civ-spouse,White,>50K,Craft-repair
20269,34,HS-grad,Separated,White,<=50K,?
20270,24,Some-college,Never-married,White,<=50K,Handlers-cleaners
20271,41,Bachelors,Married-spouse-absent,White,<=50K,?
20272,65,Some-college,Widowed,White,<=50K,Sales
20273,36,Some-college,Married-civ-spouse,White,>50K,Craft-repair
20274,19,HS-grad,Never-married,White,<=50K,Handlers-cleaners
20275,43,Some-college,Married-spouse-absent,White,<=50K,Sales
20276,39,Masters,Married-civ-spouse,White,>50K,Prof-specialty
20277,48,11th,Married-civ-spouse,White,>50K,Transport-moving
20278,50,Assoc-voc,Married-civ-spouse,White,>50K,Protective-serv
20279,21,Some-college,Never-married,White,<=50K,Other-service
20280,36,HS-grad,Never-married,Black,<=50K,Other-service
20281,33,HS-grad,Married-civ-spouse,Black,<=50K,Other-service
20282,50,Bachelors,Married-civ-spouse,White,<=50K,Exec-managerial
20283,49,Masters,Married-civ-spouse,White,>50K,Sales
20284,34,Bachelors,Never-married,Black,<=50K,Sales
20285,70,Doctorate,Married-civ-spouse,White,>50K,Exec-managerial
20286,39,HS-grad,Divorced,White,<=50K,Transport-moving
20287,44,Some-college,Divorced,White,<=50K,Prof-specialty
20288,32,Bachelors,Married-civ-spouse,White,>50K,Tech-support
20289,40,9th,Never-married,Black,<=50K,Craft-repair
20290,46,HS-grad,Married-civ-spouse,Black,>50K,Craft-repair
20291,21,Some-college,Never-married,White,<=50K,?
20292,40,Bachelors,Married-civ-spouse,Asian-Pac-Islander,>50K,Other-service
20293,47,11th,Divorced,White,<=50K,Craft-repair
20294,19,HS-grad,Never-married,White,<=50K,Adm-clerical
20295,22,Some-college,Never-married,White,<=50K,Adm-clerical
20296,20,Some-college,Never-married,White,<=50K,Protective-serv
20297,46,Bachelors,Divorced,White,>50K,Prof-specialty
20298,41,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
20299,17,10th,Never-married,Other,<=50K,Prof-specialty
20300,41,HS-grad,Married-civ-spouse,Black,<=50K,Machine-op-inspct
20301,28,HS-grad,Separated,White,<=50K,Craft-repair
20302,20,Some-college,Never-married,White,<=50K,?
20303,24,HS-grad,Never-married,White,<=50K,Other-service
20304,33,Some-college,Married-civ-spouse,White,<=50K,Exec-managerial
20305,44,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
20306,26,HS-grad,Never-married,Black,<=50K,Prof-specialty
20307,47,Assoc-voc,Married-civ-spouse,White,>50K,Sales
20308,24,HS-grad,Married-civ-spouse,White,<=50K,Machine-op-inspct
20309,58,Bachelors,Married-civ-spouse,Black,>50K,Exec-managerial
20310,41,HS-grad,Married-civ-spouse,White,<=50K,Craft-repair
20311,38,7th-8th,Married-civ-spouse,White,>50K,Sales
20312,21,Some-college,Never-married,White,<=50K,Adm-clerical
20313,33,Some-college,Never-married,White,<=50K,Exec-managerial
20314,23,Some-college,Never-married,White,<=50K,?
20315,40,10th,Divorced,White,<=50K,Machine-op-inspct
20316,47,HS-grad,Divorced,White,<=50K,Exec-managerial
20317,41,Bachelors,Divorced,Black,<=50K,Exec-managerial
20318,38,Bachelors,Married-civ-spouse,White,<=50K,Farming-fishing
20319,50,7th-8th,Divorced,White,<=50K,Other-service
