Unnamed: 0,age,education,marital-status,race,income,occupation
25499,27,Higher Education,Married-civ-spouse,White,<=50K,Transport-moving
25500,29,College,Married-civ-spouse,White,<=50K,Farming-fishing
25502,17,PreSchool,Never-married,Black,<=50K,Other-service
25504,52,College,Widowed,Black,<=50K,Other-service
25505,28,Assoc,Married-civ-spouse,White,<=50K,Exec-managerial
25506,18,College,Never-married,White,<=50K,Sales
25507,28,College,Divorced,White,<=50K,Sales
25508,34,College,Married-civ-spouse,White,<=50K,Craft-repair
25510,46,PreSchool,Married-civ-spouse,White,<=50K,Machine-op-inspct
25511,30,College,Divorced,White,<=50K,Adm-clerical
25512,20,College,Never-married,White,<=50K,Transport-moving
25513,29,Higher Education,Never-married,White,<=50K,Exec-managerial
25514,55,College,Married-civ-spouse,Black,<=50K,Adm-clerical
25515,20,College,Never-married,White,<=50K,Prof-specialty
25516,54,PreSchool,Married-civ-spouse,Black,<=50K,Transport-moving
25517,27,PreSchool,Never-married,White,<=50K,Craft-repair
25518,43,College,Never-married,White,<=50K,Adm-clerical
25519,17,PreSchool,Never-married,White,<=50K,?
25520,48,Higher Education,Divorced,White,<=50K,Protective-serv
25521,34,College,Never-married,White,<=50K,Exec-managerial
25522,66,PreSchool,Married-civ-spouse,Black,<=50K,?
25523,29,College,Never-married,White,<=50K,Prof-specialty
25524,43,College,Separated,Black,<=50K,?
25525,37,Assoc,Divorced,White,<=50K,Sales
25528,54,College,Married-civ-spouse,Black,<=50K,Sales
25529,45,College,Separated,White,<=50K,Craft-repair
25530,29,Higher Education,Married-civ-spouse,White,<=50K,Other-service
25531,26,Assoc,Married-civ-spouse,White,<=50K,Adm-clerical
25533,33,Higher Education,Married-civ-spouse,White,<=50K,Other-service
25534,45,College,Married-civ-spouse,White,<=50K,Other-service
25535,25,College,Never-married,White,<=50K,Sales
25536,25,Higher Education,Married-civ-spouse,White,<=50K,Craft-repair
25537,69,College,Divorced,White,<=50K,?
25538,37,Assoc,Married-civ-spouse,White,<=50K,Adm-clerical
25539,20,Higher Education,Never-married,White,<=50K,Exec-managerial
25541,17,PreSchool,Never-married,White,<=50K,Sales
25542,27,Higher Education,Never-married,White,<=50K,Farming-fishing
25543,26,Higher Education,Never-married,Black,<=50K,Other-service
25544,55,PreSchool,Married-civ-spouse,White,<=50K,Machine-op-inspct
25545,39,PreSchool,Married-civ-spouse,White,<=50K,Prof-specialty
25546,41,Higher Education,Separated,White,<=50K,Other-service
25547,34,PreSchool,Married-civ-spouse,White,<=50K,Craft-repair
25549,67,Higher Education,Married-civ-spouse,Black,<=50K,Prof-specialty
25550,40,College,Divorced,White,<=50K,Machine-op-inspct
25551,58,Assoc,Married-civ-spouse,White,<=50K,Craft-repair
25552,23,Higher Education,Never-married,White,<=50K,Sales
25555,43,College,Divorced,White,<=50K,Exec-managerial
25556,25,College,Never-married,White,<=50K,Other-service
25557,36,College,Married-civ-spouse,White,<=50K,Exec-managerial
25558,58,Higher Education,Married-civ-spouse,White,<=50K,Craft-repair
25559,33,Higher Education,Divorced,White,<=50K,Machine-op-inspct
25560,60,Assoc,Married-civ-spouse,White,<=50K,Other-service
25561,24,Higher Education,Never-married,Asian-Pac-Islander,<=50K,Sales
25562,45,Higher Education,Divorced,White,<=50K,Exec-managerial
25563,49,Higher Education,Divorced,White,<=50K,Adm-clerical
25564,19,PreSchool,Never-married,White,<=50K,Adm-clerical
25565,34,College,Married-spouse-absent,Asian-Pac-Islander,<=50K,Adm-clerical
25566,42,College,Divorced,White,<=50K,Adm-clerical
25567,25,Higher Education,Never-married,White,<=50K,Priv-house-serv
25568,73,Higher Education,Married-civ-spouse,White,<=50K,?
25569,59,PreSchool,Married-civ-spouse,White,<=50K,Other-service
25570,28,Higher Education,Married-civ-spouse,White,<=50K,Machine-op-inspct
25571,19,PreSchool,Never-married,White,<=50K,Other-service
25572,31,College,Never-married,White,<=50K,Prof-specialty
25573,58,College,Never-married,White,<=50K,Prof-specialty
25574,21,Higher Education,Never-married,White,<=50K,Craft-repair
25577,41,PreSchool,Married-civ-spouse,Asian-Pac-Islander,<=50K,Craft-repair
25578,59,PreSchool,Divorced,White,<=50K,?
25580,48,Higher Education,Separated,White,<=50K,Adm-clerical
25582,44,College,Never-married,Black,<=50K,Adm-clerical
25583,24,College,Never-married,Black,<=50K,Exec-managerial
25584,28,Higher Education,Married-civ-spouse,White,<=50K,Craft-repair
25585,50,Higher Education,Married-spouse-absent,White,<=50K,Exec-managerial
25587,23,College,Never-married,White,<=50K,Prof-specialty
25588,30,Higher Education,Never-married,White,<=50K,?
25589,46,PreSchool,Married-civ-spouse,White,<=50K,Handlers-cleaners
25590,21,College,Never-married,White,<=50K,Tech-support
25591,52,PreSchool,Separated,Black,<=50K,Other-service
25592,26,College,Never-married,White,<=50K,Prof-specialty
25593,27,College,Never-married,White,<=50K,Tech-support
25594,28,PreSchool,Never-married,White,<=50K,Machine-op-inspct
25596,28,Higher Education,Married-civ-spouse,White,<=50K,Craft-repair
25597,61,PreSchool,Married-civ-spouse,White,<=50K,Exec-managerial
25598,32,PreSchool,Separated,White,<=50K,Sales
25599,30,College,Never-married,White,<=50K,Craft-repair
25600,51,College,Divorced,White,<=50K,Adm-clerical
25602,36,Higher Education,Never-married,White,<=50K,Exec-managerial
25603,28,College,Divorced,Black,<=50K,Other-service
25605,61,PreSchool,Married-civ-spouse,White,<=50K,Transport-moving
25607,55,Higher Education,Widowed,White,<=50K,Other-service
25608,36,College,Married-civ-spouse,White,<=50K,Prof-specialty
25609,21,College,Never-married,White,<=50K,Adm-clerical
25612,59,PreSchool,Married-civ-spouse,White,<=50K,Adm-clerical
25614,59,College,Married-civ-spouse,White,<=50K,Craft-repair
25615,20,Higher Education,Never-married,White,<=50K,Other-service
25616,42,College,Divorced,Black,<=50K,Adm-clerical
25617,41,Higher Education,Divorced,White,<=50K,Prof-specialty
25619,36,Higher Education,Never-married,Asian-Pac-Islander,<=50K,Sales
25621,25,College,Married-civ-spouse,White,<=50K,Prof-specialty
25624,39,Higher Education,Married-civ-spouse,White,<=50K,Craft-repair
25626,22,College,Never-married,White,<=50K,Craft-repair
25628,53,College,Widowed,White,<=50K,Sales
25630,27,PreSchool,Married-civ-spouse,White,<=50K,Protective-serv
25631,60,Higher Education,Separated,White,<=50K,Other-service
25635,56,Higher Education,Divorced,White,<=50K,Adm-clerical
25637,29,College,Married-civ-spouse,White,<=50K,Exec-managerial
25638,19,PreSchool,Never-married,White,<=50K,Handlers-cleaners
25639,38,Higher Education,Married-civ-spouse,White,<=50K,Other-service
25642,22,College,Married-civ-spouse,White,<=50K,Exec-managerial
25643,32,Higher Education,Divorced,White,<=50K,Other-service
25644,27,College,Never-married,White,<=50K,Exec-managerial
25645,25,College,Never-married,White,<=50K,Prof-specialty
25647,22,PreSchool,Never-married,Amer-Indian-Eskimo,<=50K,Handlers-cleaners
25648,32,Higher Education,Married-civ-spouse,White,<=50K,Craft-repair
25649,37,College,Separated,Black,<=50K,Exec-managerial
25650,22,Higher Education,Never-married,White,<=50K,Prof-specialty
25652,42,PreSchool,Never-married,White,<=50K,Handlers-cleaners
25653,45,Assoc,Never-married,White,<=50K,Sales
25654,33,College,Divorced,White,<=50K,Adm-clerical
25655,39,College,Separated,White,<=50K,Prof-specialty
25656,27,PreSchool,Never-married,White,<=50K,Machine-op-inspct
25658,30,College,Never-married,White,<=50K,Other-service
25659,52,College,Widowed,Black,<=50K,Craft-repair
25662,61,Higher Education,Married-civ-spouse,Black,<=50K,Protective-serv
25663,39,Higher Education,Divorced,Black,<=50K,Prof-specialty
25664,47,College,Divorced,White,<=50K,Sales
25665,19,Higher Education,Married-civ-spouse,White,<=50K,Craft-repair
25666,37,College,Married-civ-spouse,White,<=50K,Machine-op-inspct
25667,31,Higher Education,Married-civ-spouse,White,<=50K,Craft-repair
25668,69,Assoc,Married-civ-spouse,White,<=50K,Sales
25669,22,College,Never-married,White,<=50K,?
25670,29,Higher Education,Married-civ-spouse,White,<=50K,Machine-op-inspct
25671,24,College,Never-married,Other,<=50K,Machine-op-inspct
25672,42,Higher Education,Separated,White,<=50K,Handlers-cleaners
25675,27,Assoc,Never-married,White,<=50K,Handlers-cleaners
25676,53,Higher Education,Divorced,Black,<=50K,Exec-managerial
25677,35,Higher Education,Married-civ-spouse,White,<=50K,Craft-repair
25678,22,PreSchool,Married-civ-spouse,White,<=50K,Transport-moving
25679,25,Higher Education,Separated,Black,<=50K,Protective-serv
25681,27,College,Never-married,White,<=50K,Adm-clerical
25682,30,PreSchool,Married-civ-spouse,White,<=50K,Other-service
25683,27,College,Divorced,White,<=50K,Prof-specialty
25684,25,College,Never-married,White,<=50K,Prof-specialty
25685,36,Higher Education,Widowed,White,<=50K,?
25686,32,Higher Education,Never-married,White,<=50K,Machine-op-inspct
25687,70,PreSchool,Widowed,White,<=50K,Craft-repair
25688,50,Higher Education,Married-civ-spouse,White,<=50K,Exec-managerial
25689,40,College,Married-civ-spouse,White,<=50K,Other-service
25690,34,PreSchool,Married-spouse-absent,Black,<=50K,Craft-repair
25691,57,Higher Education,Married-civ-spouse,White,<=50K,Craft-repair
25692,39,Higher Education,Never-married,White,<=50K,Other-service
25693,49,College,Divorced,White,<=50K,Other-service
25695,26,Higher Education,Never-married,White,<=50K,Adm-clerical
25696,31,College,Divorced,Black,<=50K,Adm-clerical
25697,60,College,Married-civ-spouse,White,<=50K,Sales
25700,27,College,Never-married,White,<=50K,Prof-specialty
25701,31,College,Married-civ-spouse,Black,<=50K,Adm-clerical
25702,59,Higher Education,Widowed,White,<=50K,Exec-managerial
25703,19,College,Never-married,White,<=50K,?
25704,18,College,Never-married,White,<=50K,Other-service
25705,22,College,Married-civ-spouse,White,<=50K,Exec-managerial
25706,24,Assoc,Married-civ-spouse,White,<=50K,Sales
25710,60,PreSchool,Widowed,White,<=50K,Tech-support
25711,24,Higher Education,Married-civ-spouse,White,<=50K,Craft-repair
25712,52,Higher Education,Never-married,Black,<=50K,Adm-clerical
25714,34,PreSchool,Separated,White,<=50K,Other-service
25716,38,PreSchool,Married-spouse-absent,White,<=50K,Handlers-cleaners
25717,34,Higher Education,Married-civ-spouse,White,<=50K,Farming-fishing
25719,23,Higher Education,Never-married,White,<=50K,Adm-clerical
25720,40,College,Married-civ-spouse,White,<=50K,Adm-clerical
25721,40,Higher Education,Married-civ-spouse,White,<=50K,Craft-repair
25723,17,PreSchool,Never-married,White,<=50K,Sales
25724,53,College,Divorced,White,<=50K,Prof-specialty
25726,43,Higher Education,Never-married,White,<=50K,?
25727,18,PreSchool,Never-married,White,<=50K,Sales
25728,62,PreSchool,Divorced,White,<=50K,Other-service
25729,45,Higher Education,Married-civ-spouse,White,<=50K,Other-service
25730,46,Higher Education,Married-civ-spouse,White,<=50K,Prof-specialty
25731,73,PreSchool,Married-civ-spouse,White,<=50K,Farming-fishing
25734,23,Higher Education,Never-married,White,<=50K,Sales
25735,30,Higher Education,Never-married,White,<=50K,Machine-op-inspct
25736,51,College,Divorced,White,<=50K,Adm-clerical
25737,35,College,Divorced,White,<=50K,Exec-managerial
25740,41,Higher Education,Widowed,White,<=50K,Machine-op-inspct
25741,31,College,Divorced,White,<=50K,Craft-repair
25744,31,Higher Education,Never-married,White,<=50K,Other-service
25745,41,College,Divorced,White,<=50K,Machine-op-inspct
25746,42,College,Married-civ-spouse,White,<=50K,Exec-managerial
25747,23,Higher Education,Never-married,White,<=50K,Sales
25748,21,College,Never-married,White,<=50K,?
25750,53,Assoc,Divorced,Black,<=50K,Tech-support
25752,36,Assoc,Divorced,Asian-Pac-Islander,<=50K,Exec-managerial
25753,32,College,Never-married,White,<=50K,Craft-repair
25754,20,PreSchool,Never-married,White,<=50K,Transport-moving
25755,17,PreSchool,Never-married,White,<=50K,?
25756,22,College,Never-married,Asian-Pac-Islander,<=50K,Tech-support
25757,25,Assoc,Never-married,Amer-Indian-Eskimo,<=50K,Craft-repair
25758,58,Higher Education,Married-civ-spouse,White,<=50K,Craft-repair
25759,24,College,Never-married,White,<=50K,Farming-fishing
25761,20,PreSchool,Never-married,White,<=50K,Farming-fishing
25763,20,Higher Education,Never-married,White,<=50K,Other-service
25767,22,PreSchool,Never-married,White,<=50K,Sales
25768,19,College,Never-married,White,<=50K,Exec-managerial
25769,37,Higher Education,Never-married,White,<=50K,Sales
25771,44,Assoc,Never-married,White,<=50K,Craft-repair
25772,63,Higher Education,Married-civ-spouse,White,<=50K,?
25773,22,Higher Education,Never-married,White,<=50K,Sales
25774,31,College,Married-civ-spouse,White,<=50K,Sales
25775,17,PreSchool,Never-married,White,<=50K,Adm-clerical
25776,21,Higher Education,Never-married,White,<=50K,Handlers-cleaners
25778,46,PreSchool,Divorced,White,<=50K,Exec-managerial
25779,29,Higher Education,Divorced,White,<=50K,Handlers-cleaners
25780,20,College,Never-married,White,<=50K,Handlers-cleaners
25781,27,College,Never-married,White,<=50K,Other-service
25783,19,College,Never-married,White,<=50K,Adm-clerical
25784,36,PreSchool,Separated,White,<=50K,Other-service
25786,62,College,Divorced,White,<=50K,Prof-specialty
25787,28,College,Never-married,White,<=50K,Prof-specialty
25788,18,PreSchool,Never-married,White,<=50K,Other-service
25790,37,College,Divorced,White,<=50K,Exec-managerial
25791,27,College,Never-married,Black,<=50K,Craft-repair
25792,46,Higher Education,Divorced,White,<=50K,Prof-specialty
25793,29,PreSchool,Separated,White,<=50K,Sales
25795,62,Higher Education,Married-civ-spouse,White,<=50K,Craft-repair
25797,28,PreSchool,Married-civ-spouse,White,<=50K,Machine-op-inspct
25798,22,College,Never-married,White,<=50K,Sales
25801,34,Higher Education,Married-civ-spouse,White,<=50K,Craft-repair
25804,30,College,Married-civ-spouse,White,<=50K,Handlers-cleaners
25805,19,Higher Education,Never-married,White,<=50K,Other-service
25806,49,PreSchool,Married-civ-spouse,White,<=50K,?
25807,27,Assoc,Never-married,White,<=50K,Machine-op-inspct
25810,47,PreSchool,Married-spouse-absent,White,<=50K,Exec-managerial
25811,57,Higher Education,Divorced,White,<=50K,Protective-serv
25812,64,College,Married-spouse-absent,White,<=50K,Exec-managerial
25813,56,Higher Education,Divorced,White,<=50K,?
25814,53,PreSchool,Widowed,White,<=50K,Other-service
25816,31,College,Separated,Asian-Pac-Islander,<=50K,Sales
25818,45,Higher Education,Separated,Black,<=50K,Other-service
25819,63,College,Married-civ-spouse,White,<=50K,?
25820,45,Higher Education,Divorced,White,<=50K,Adm-clerical
25821,23,College,Never-married,White,<=50K,Other-service
25822,39,Higher Education,Married-civ-spouse,White,<=50K,Prof-specialty
25823,31,Assoc,Married-civ-spouse,White,<=50K,Exec-managerial
25824,35,College,Married-civ-spouse,White,<=50K,Farming-fishing
25826,22,College,Never-married,White,<=50K,?
25827,40,College,Divorced,White,<=50K,Prof-specialty
25829,31,Higher Education,Married-civ-spouse,White,<=50K,Craft-repair
25830,58,PreSchool,Married-civ-spouse,White,<=50K,Transport-moving
25832,46,Higher Education,Widowed,White,<=50K,Other-service
25833,38,Assoc,Married-civ-spouse,White,<=50K,Craft-repair
25834,22,College,Never-married,White,<=50K,Prof-specialty
25835,17,PreSchool,Never-married,White,<=50K,?
25836,48,Higher Education,Married-civ-spouse,White,<=50K,Craft-repair
25837,73,College,Married-civ-spouse,White,<=50K,Prof-specialty
25839,53,College,Divorced,White,<=50K,Farming-fishing
25842,37,College,Never-married,Black,<=50K,Prof-specialty
25843,30,Higher Education,Married-civ-spouse,White,<=50K,Handlers-cleaners
25844,29,Higher Education,Married-civ-spouse,White,<=50K,Machine-op-inspct
25845,29,College,Married-civ-spouse,White,<=50K,Protective-serv
25846,75,College,Widowed,White,<=50K,?
25848,42,PreSchool,Married-civ-spouse,Black,<=50K,Other-service
25849,62,PreSchool,Divorced,Black,<=50K,Protective-serv
25853,70,Higher Education,Widowed,White,<=50K,?
25854,42,PreSchool,Married-civ-spouse,White,<=50K,Sales
25856,42,College,Never-married,White,<=50K,Craft-repair
25860,27,College,Never-married,Black,<=50K,Tech-support
25861,54,PreSchool,Married-spouse-absent,White,<=50K,Machine-op-inspct
25863,29,Higher Education,Never-married,White,<=50K,Other-service
25864,29,Higher Education,Married-civ-spouse,White,<=50K,Machine-op-inspct
25865,37,College,Divorced,White,<=50K,Other-service
25866,55,College,Married-civ-spouse,White,<=50K,Sales
25867,67,Higher Education,Married-civ-spouse,Black,<=50K,Priv-house-serv
25868,51,Higher Education,Widowed,White,<=50K,Handlers-cleaners
25869,35,Higher Education,Never-married,White,<=50K,Prof-specialty
25870,41,PreSchool,Married-civ-spouse,White,<=50K,Craft-repair
25871,64,Higher Education,Widowed,White,<=50K,Other-service
25872,23,PreSchool,Never-married,White,<=50K,Handlers-cleaners
25873,49,College,Never-married,Asian-Pac-Islander,<=50K,Other-service
25874,38,College,Married-civ-spouse,White,<=50K,Prof-specialty
25875,62,Higher Education,Never-married,Black,<=50K,Handlers-cleaners
25876,62,PreSchool,Married-civ-spouse,White,<=50K,Craft-repair
25877,70,Higher Education,Married-civ-spouse,White,<=50K,?
25878,45,Higher Education,Divorced,White,<=50K,Craft-repair
25879,20,Assoc,Never-married,White,<=50K,Sales
25880,38,Higher Education,Married-civ-spouse,White,<=50K,Machine-op-inspct
25881,50,College,Married-civ-spouse,White,<=50K,Adm-clerical
25883,30,Higher Education,Married-civ-spouse,White,<=50K,Craft-repair
25884,52,College,Separated,White,<=50K,Exec-managerial
25886,62,Higher Education,Married-civ-spouse,White,<=50K,Transport-moving
25887,31,Higher Education,Divorced,White,<=50K,Other-service
25889,34,Higher Education,Divorced,White,<=50K,Sales
25891,42,PreSchool,Never-married,White,<=50K,Farming-fishing
25892,26,College,Married-civ-spouse,White,<=50K,Other-service
25895,43,Higher Education,Married-civ-spouse,White,<=50K,Machine-op-inspct
25896,42,College,Divorced,White,<=50K,Farming-fishing
25897,31,PreSchool,Married-spouse-absent,Asian-Pac-Islander,<=50K,Sales
25898,26,Higher Education,Married-civ-spouse,Other,<=50K,Transport-moving
25899,50,College,Separated,Asian-Pac-Islander,<=50K,Prof-specialty
25900,35,Higher Education,Married-civ-spouse,White,<=50K,Machine-op-inspct
25901,37,College,Never-married,White,<=50K,Tech-support
25902,53,Higher Education,Never-married,White,<=50K,?
25903,20,College,Never-married,White,<=50K,Sales
25905,28,Higher Education,Never-married,White,<=50K,Craft-repair
25907,21,College,Never-married,White,<=50K,Prof-specialty
25910,66,College,Married-civ-spouse,White,<=50K,Exec-managerial
25912,74,PreSchool,Widowed,White,<=50K,Handlers-cleaners
25916,30,PreSchool,Married-civ-spouse,White,<=50K,Machine-op-inspct
25918,49,College,Divorced,White,<=50K,Exec-managerial
25919,53,Higher Education,Divorced,Black,<=50K,Craft-repair
25920,24,Assoc,Never-married,White,<=50K,Machine-op-inspct
25921,54,Higher Education,Married-civ-spouse,White,<=50K,Transport-moving
25922,32,College,Never-married,White,<=50K,Craft-repair
25923,45,College,Married-civ-spouse,White,<=50K,Sales
25924,46,Higher Education,Married-spouse-absent,White,<=50K,Farming-fishing
25925,37,College,Divorced,White,<=50K,Other-service
25927,25,College,Never-married,White,<=50K,Adm-clerical
25928,28,Higher Education,Married-civ-spouse,White,<=50K,?
25929,44,PreSchool,Separated,White,<=50K,?
25930,58,College,Married-civ-spouse,Black,<=50K,?
25931,27,College,Never-married,White,<=50K,Adm-clerical
25932,69,Higher Education,Widowed,White,<=50K,Adm-clerical
25934,47,PreSchool,Never-married,Black,<=50K,Adm-clerical
25935,30,College,Never-married,White,<=50K,Adm-clerical
25936,46,Higher Education,Never-married,White,<=50K,Handlers-cleaners
25937,27,College,Never-married,White,<=50K,Prof-specialty
25938,19,College,Never-married,White,<=50K,Sales
25939,18,Higher Education,Married-civ-spouse,White,<=50K,Priv-house-serv
25941,32,College,Never-married,White,<=50K,Prof-specialty
25942,38,Higher Education,Married-civ-spouse,Black,<=50K,Handlers-cleaners
25943,19,PreSchool,Never-married,White,<=50K,Farming-fishing
25944,28,College,Never-married,White,<=50K,Handlers-cleaners
25945,39,Higher Education,Never-married,White,<=50K,Prof-specialty
25946,38,College,Separated,Asian-Pac-Islander,<=50K,Sales
25949,46,PreSchool,Separated,White,<=50K,Machine-op-inspct
25950,53,College,Widowed,White,<=50K,Exec-managerial
25951,21,Assoc,Never-married,White,<=50K,Handlers-cleaners
25952,48,Higher Education,Married-civ-spouse,White,<=50K,Sales
25954,30,Higher Education,Married-civ-spouse,White,<=50K,Transport-moving
25955,24,Higher Education,Never-married,Black,<=50K,Adm-clerical
25956,32,PreSchool,Never-married,White,<=50K,Craft-repair
25957,30,Higher Education,Divorced,White,<=50K,Other-service
25958,57,Higher Education,Divorced,White,<=50K,Prof-specialty
25959,56,PreSchool,Never-married,White,<=50K,Adm-clerical
25960,27,Higher Education,Never-married,Black,<=50K,Exec-managerial
25961,38,College,Married-civ-spouse,White,<=50K,Machine-op-inspct
25962,19,Higher Education,Never-married,White,<=50K,Adm-clerical
25964,49,Assoc,Divorced,White,<=50K,Tech-support
25965,28,Higher Education,Married-civ-spouse,White,<=50K,Craft-repair
25968,34,Higher Education,Never-married,Black,<=50K,Machine-op-inspct
25969,28,PreSchool,Married-civ-spouse,White,<=50K,Craft-repair
25970,31,College,Married-civ-spouse,White,<=50K,Craft-repair
25971,55,Higher Education,Widowed,Black,<=50K,Machine-op-inspct
25974,35,Higher Education,Married-civ-spouse,White,<=50K,Craft-repair
25975,42,Assoc,Married-spouse-absent,Asian-Pac-Islander,<=50K,Exec-managerial
25976,63,Higher Education,Married-civ-spouse,White,<=50K,?
25977,31,Higher Education,Never-married,White,<=50K,Prof-specialty
25978,22,Higher Education,Never-married,White,<=50K,Farming-fishing
25979,67,Higher Education,Divorced,White,<=50K,Transport-moving
25980,50,PreSchool,Married-civ-spouse,White,<=50K,?
25981,63,Higher Education,Widowed,White,<=50K,Other-service
25983,17,PreSchool,Never-married,White,<=50K,Prof-specialty
25984,41,Higher Education,Married-civ-spouse,Black,<=50K,Transport-moving
25985,53,PreSchool,Married-civ-spouse,White,<=50K,Transport-moving
25986,44,College,Married-civ-spouse,Black,<=50K,Protective-serv
25987,24,College,Never-married,White,<=50K,Farming-fishing
25988,35,Assoc,Divorced,White,<=50K,Tech-support
25990,31,Assoc,Never-married,Asian-Pac-Islander,<=50K,Prof-specialty
25993,66,Assoc,Divorced,White,<=50K,Adm-clerical
25994,45,College,Married-civ-spouse,Asian-Pac-Islander,<=50K,Craft-repair
25996,64,Higher Education,Married-civ-spouse,White,<=50K,Craft-repair
25998,43,College,Separated,Black,<=50K,Craft-repair
25999,37,Higher Education,Divorced,White,<=50K,Craft-repair
26000,19,Higher Education,Never-married,White,<=50K,Adm-clerical
26001,59,Higher Education,Married-civ-spouse,White,<=50K,Exec-managerial
26002,50,College,Married-civ-spouse,White,<=50K,Adm-clerical
26005,28,Assoc,Married-civ-spouse,White,<=50K,Sales
26006,27,Higher Education,Married-civ-spouse,White,<=50K,Adm-clerical
26007,42,Higher Education,Married-civ-spouse,Asian-Pac-Islander,<=50K,Sales
26008,34,Higher Education,Married-civ-spouse,White,<=50K,Other-service
26009,19,PreSchool,Never-married,White,<=50K,Sales
26012,81,College,Widowed,White,<=50K,?
26013,22,Higher Education,Never-married,White,<=50K,Farming-fishing
26014,58,Assoc,Divorced,White,<=50K,Adm-clerical
26015,31,College,Never-married,White,<=50K,Machine-op-inspct
26016,17,PreSchool,Never-married,White,<=50K,Protective-serv
26018,23,College,Never-married,Asian-Pac-Islander,<=50K,Other-service
26019,25,PreSchool,Never-married,White,<=50K,Other-service
26020,47,Higher Education,Never-married,White,<=50K,Craft-repair
26022,44,Higher Education,Married-civ-spouse,White,<=50K,Craft-repair
26024,38,College,Married-civ-spouse,White,<=50K,Farming-fishing
26025,23,Higher Education,Never-married,White,<=50K,Machine-op-inspct
26026,34,College,Married-spouse-absent,White,<=50K,Prof-specialty
26028,38,Higher Education,Widowed,White,<=50K,Other-service
26029,52,Assoc,Married-civ-spouse,White,<=50K,Exec-managerial
26030,50,Higher Education,Divorced,White,<=50K,Sales
26032,35,College,Married-civ-spouse,White,<=50K,Other-service
26035,44,Higher Education,Never-married,White,<=50K,Sales
26036,38,Higher Education,Divorced,White,<=50K,Farming-fishing
26039,33,Assoc,Never-married,White,<=50K,Adm-clerical
26040,29,Higher Education,Never-married,White,<=50K,?
26041,18,PreSchool,Never-married,White,<=50K,Sales
26042,43,College,Divorced,White,<=50K,Exec-managerial
26043,42,Assoc,Divorced,Amer-Indian-Eskimo,<=50K,Exec-managerial
26044,42,Higher Education,Married-civ-spouse,White,<=50K,Transport-moving
26045,32,Higher Education,Married-civ-spouse,White,<=50K,Handlers-cleaners
26046,36,Assoc,Never-married,White,<=50K,Tech-support
26048,30,College,Never-married,White,<=50K,Other-service
26049,21,Higher Education,Never-married,White,<=50K,Other-service
26051,19,College,Never-married,White,<=50K,?
26052,19,Higher Education,Never-married,White,<=50K,Handlers-cleaners
26053,35,Higher Education,Divorced,White,<=50K,Transport-moving
26054,43,Higher Education,Divorced,Black,<=50K,Tech-support
26055,45,Higher Education,Married-civ-spouse,Black,<=50K,Transport-moving
26056,25,College,Never-married,Black,<=50K,Exec-managerial
26057,39,College,Married-civ-spouse,White,<=50K,Exec-managerial
26058,26,Higher Education,Never-married,White,<=50K,Handlers-cleaners
26059,60,Higher Education,Married-civ-spouse,White,<=50K,Transport-moving
26061,22,PreSchool,Never-married,White,<=50K,Transport-moving
26062,23,College,Never-married,White,<=50K,Other-service
26063,46,Higher Education,Married-civ-spouse,White,<=50K,Other-service
26064,34,College,Married-civ-spouse,White,<=50K,Sales
26066,38,Higher Education,Never-married,White,<=50K,Prof-specialty
26067,56,Higher Education,Married-civ-spouse,White,<=50K,Exec-managerial
26068,55,Higher Education,Divorced,White,<=50K,Adm-clerical
26070,23,College,Never-married,White,<=50K,Machine-op-inspct
26071,39,College,Divorced,White,<=50K,Adm-clerical
26072,24,College,Married-civ-spouse,Black,<=50K,Sales
26075,25,Higher Education,Never-married,White,<=50K,Farming-fishing
26077,18,PreSchool,Never-married,Black,<=50K,Sales
26078,19,College,Never-married,White,<=50K,Exec-managerial
26079,32,College,Divorced,White,<=50K,Craft-repair
26081,40,PreSchool,Separated,White,<=50K,?
26082,43,Higher Education,Married-civ-spouse,White,<=50K,Craft-repair
26084,59,Higher Education,Never-married,White,<=50K,Adm-clerical
26086,25,College,Never-married,White,<=50K,Exec-managerial
26087,32,Higher Education,Married-civ-spouse,White,<=50K,Exec-managerial
26088,17,PreSchool,Never-married,Black,<=50K,Handlers-cleaners
26090,17,PreSchool,Never-married,White,<=50K,Handlers-cleaners
26091,27,College,Never-married,Asian-Pac-Islander,<=50K,Tech-support
26092,41,Higher Education,Married-civ-spouse,White,<=50K,Protective-serv
26094,19,PreSchool,Never-married,White,<=50K,Sales
26095,41,PreSchool,Divorced,White,<=50K,Other-service
26097,30,Higher Education,Never-married,White,<=50K,Craft-repair
26099,18,PreSchool,Never-married,White,<=50K,Adm-clerical
26102,24,Higher Education,Never-married,White,<=50K,Sales
26103,33,Higher Education,Married-civ-spouse,White,<=50K,Craft-repair
26104,48,College,Married-civ-spouse,White,<=50K,Handlers-cleaners
26106,48,Higher Education,Married-civ-spouse,White,<=50K,Craft-repair
26107,43,PreSchool,Married-civ-spouse,White,<=50K,Craft-repair
26108,34,College,Never-married,White,<=50K,Exec-managerial
26109,41,Assoc,Separated,White,<=50K,Craft-repair
26111,25,Higher Education,Never-married,White,<=50K,Craft-repair
26112,20,Higher Education,Never-married,White,<=50K,Other-service
26113,61,Higher Education,Married-civ-spouse,White,<=50K,Exec-managerial
26114,35,College,Divorced,White,<=50K,Exec-managerial
26115,42,Higher Education,Divorced,White,<=50K,Prof-specialty
