age,education,marital-status,race,occupation
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Handlers-cleaners
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Prof-specialty
20-39,Higher Education,Never Married,General,Transport-moving
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Exec-managerial
20-39,Higher Education,Never Married,General,Transport-moving
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Exec-managerial
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Sales
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,?
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Prof-specialty
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Machine-op-inspct
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Prof-specialty
20-39,Higher Education,Never Married,General,Protective-serv
20-39,Higher Education,Never Married,General,Exec-managerial
20-39,Higher Education,Never Married,General,Transport-moving
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Transport-moving
20-39,Higher Education,Never Married,General,Prof-specialty
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Protective-serv
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Sales
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Transport-moving
20-39,Higher Education,Never Married,General,Sales
20-39,Higher Education,Never Married,General,Exec-managerial
20-39,Higher Education,Never Married,General,Transport-moving
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Handlers-cleaners
20-39,Higher Education,Never Married,General,
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Sales
20-39,Higher Education,Never Married,General,Machine-op-inspct
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Machine-op-inspct
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Sales
20-39,Higher Education,Never Married,General,Transport-moving
20-39,Higher Education,Never Married,General,Farming-fishing
20-39,Higher Education,Never Married,General,Prof-specialty
20-39,Higher Education,Never Married,General,Sales
20-39,Higher Education,Never Married,General,Protective-serv
20-39,Higher Education,Never Married,General,Machine-op-inspct
20-39,Higher Education,Never Married,General,Sales
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Protective-serv
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Handlers-cleaners
20-39,Higher Education,Never Married,General,Prof-specialty
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Transport-moving
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Farming-fishing
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Protective-serv
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Machine-op-inspct
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Tech-support
20-39,Higher Education,Never Married,General,Handlers-cleaners
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,
20-39,Higher Education,Never Married,General,Transport-moving
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,?
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Machine-op-inspct
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Exec-managerial
20-39,Higher Education,Never Married,General,Machine-op-inspct
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Prof-specialty
20-39,Higher Education,Never Married,General,Prof-specialty
20-39,Higher Education,Never Married,General,Transport-moving
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Machine-op-inspct
20-39,Higher Education,Never Married,General,Machine-op-inspct
20-39,Higher Education,Never Married,General,Exec-managerial
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Machine-op-inspct
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Handlers-cleaners
20-39,Higher Education,Never Married,General,Prof-specialty
20-39,Higher Education,Never Married,General,Prof-specialty
20-39,Higher Education,Never Married,General,Sales
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Farming-fishing
20-39,Higher Education,Never Married,General,Prof-specialty
20-39,Higher Education,Never Married,General,Handlers-cleaners
20-39,Higher Education,Never Married,General,Sales
20-39,Higher Education,Never Married,General,?
20-39,Higher Education,Never Married,General,Sales
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Sales
20-39,Higher Education,Never Married,General,Sales
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,?
20-39,Higher Education,Never Married,General,Machine-op-inspct
20-39,Higher Education,Never Married,General,Prof-specialty
20-39,Higher Education,Never Married,General,Exec-managerial
20-39,Higher Education,Never Married,General,Exec-managerial
20-39,Higher Education,Never Married,General,Handlers-cleaners
20-39,Higher Education,Never Married,General,Exec-managerial
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Machine-op-inspct
20-39,Higher Education,Never Married,General,Sales
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Sales
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Machine-op-inspct
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Handlers-cleaners
20-39,Higher Education,Never Married,General,Machine-op-inspct
20-39,Higher Education,Never Married,General,Exec-managerial
20-39,Higher Education,Never Married,General,Prof-specialty
20-39,Higher Education,Never Married,General,Sales
20-39,Higher Education,Never Married,General,Exec-managerial
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Sales
20-39,Higher Education,Never Married,General,?
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Machine-op-inspct
20-39,Higher Education,Never Married,General,Transport-moving
20-39,Higher Education,Never Married,General,Transport-moving
20-39,Higher Education,Never Married,General,Prof-specialty
20-39,Higher Education,Never Married,General,Exec-managerial
20-39,Higher Education,Never Married,General,Exec-managerial
20-39,Higher Education,Never Married,General,?
20-39,Higher Education,Never Married,General,Farming-fishing
20-39,Higher Education,Never Married,General,Prof-specialty
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Farming-fishing
20-39,Higher Education,Never Married,General,Transport-moving
20-39,Higher Education,Never Married,General,Exec-managerial
20-39,Higher Education,Never Married,General,Sales
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Handlers-cleaners
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Transport-moving
20-39,Higher Education,Never Married,General,Tech-support
20-39,Higher Education,Never Married,General,Sales
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Tech-support
20-39,Higher Education,Never Married,General,
20-39,Higher Education,Never Married,General,Handlers-cleaners
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Transport-moving
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,?
20-39,Higher Education,Never Married,General,?
20-39,Higher Education,Never Married,General,Machine-op-inspct
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Exec-managerial
20-39,Higher Education,Never Married,General,Machine-op-inspct
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Prof-specialty
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Protective-serv
20-39,Higher Education,Never Married,General,Prof-specialty
20-39,Higher Education,Never Married,General,Sales
20-39,Higher Education,Never Married,General,?
20-39,Higher Education,Never Married,General,Handlers-cleaners
20-39,Higher Education,Never Married,General,Handlers-cleaners
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,
20-39,Higher Education,Never Married,General,Exec-managerial
20-39,Higher Education,Never Married,General,Sales
20-39,Higher Education,Never Married,General,Sales
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Prof-specialty
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,?
20-39,Higher Education,Never Married,General,Machine-op-inspct
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Transport-moving
20-39,Higher Education,Never Married,General,?
20-39,Higher Education,Never Married,General,Protective-serv
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Sales
20-39,Higher Education,Never Married,General,Sales
20-39,Higher Education,Never Married,General,Machine-op-inspct
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Handlers-cleaners
20-39,Higher Education,Never Married,General,Handlers-cleaners
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Prof-specialty
20-39,Higher Education,Never Married,General,Handlers-cleaners
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Transport-moving
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Transport-moving
20-39,Higher Education,Never Married,General,Transport-moving
20-39,Higher Education,Never Married,General,Machine-op-inspct
20-39,Higher Education,Never Married,General,Sales
20-39,Higher Education,Never Married,General,Exec-managerial
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Sales
20-39,Higher Education,Never Married,General,Handlers-cleaners
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Handlers-cleaners
20-39,Higher Education,Never Married,General,Transport-moving
20-39,Higher Education,Never Married,General,Handlers-cleaners
20-39,Higher Education,Never Married,General,Prof-specialty
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Handlers-cleaners
20-39,Higher Education,Never Married,General,Sales
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Armed-Forces
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Sales
20-39,Higher Education,Never Married,General,Exec-managerial
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Machine-op-inspct
20-39,Higher Education,Never Married,General,Exec-managerial
20-39,Higher Education,Never Married,General,Farming-fishing
20-39,Higher Education,Never Married,General,Prof-specialty
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Exec-managerial
20-39,Higher Education,Never Married,General,Priv-house-serv
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Exec-managerial
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Protective-serv
20-39,Higher Education,Never Married,General,Handlers-cleaners
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Prof-specialty
20-39,Higher Education,Never Married,General,Farming-fishing
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Transport-moving
20-39,Higher Education,Never Married,General,Handlers-cleaners
20-39,Higher Education,Never Married,General,Prof-specialty
20-39,Higher Education,Never Married,General,Machine-op-inspct
20-39,Higher Education,Never Married,General,Farming-fishing
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Tech-support
20-39,Higher Education,Never Married,General,Prof-specialty
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Prof-specialty
20-39,Higher Education,Never Married,General,
20-39,Higher Education,Never Married,General,Transport-moving
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Prof-specialty
20-39,Higher Education,Never Married,General,Handlers-cleaners
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Prof-specialty
20-39,Higher Education,Never Married,General,Protective-serv
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Handlers-cleaners
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Handlers-cleaners
20-39,Higher Education,Never Married,General,Exec-managerial
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Machine-op-inspct
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Sales
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Handlers-cleaners
20-39,Higher Education,Never Married,General,
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Tech-support
20-39,Higher Education,Never Married,General,Farming-fishing
20-39,Higher Education,Never Married,General,Handlers-cleaners
20-39,Higher Education,Never Married,General,Prof-specialty
20-39,Higher Education,Never Married,General,Machine-op-inspct
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Farming-fishing
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Handlers-cleaners
20-39,Higher Education,Never Married,General,Prof-specialty
20-39,Higher Education,Never Married,General,Handlers-cleaners
20-39,Higher Education,Never Married,General,
20-39,Higher Education,Never Married,General,Machine-op-inspct
20-39,Higher Education,Never Married,General,Sales
20-39,Higher Education,Never Married,General,Farming-fishing
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Machine-op-inspct
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,?
20-39,Higher Education,Never Married,General,Machine-op-inspct
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Handlers-cleaners
20-39,Higher Education,Never Married,General,Handlers-cleaners
20-39,Higher Education,Never Married,General,Sales
20-39,Higher Education,Never Married,General,Handlers-cleaners
20-39,Higher Education,Never Married,General,Sales
20-39,Higher Education,Never Married,General,Sales
20-39,Higher Education,Never Married,General,Tech-support
20-39,Higher Education,Never Married,General,Handlers-cleaners
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Prof-specialty
20-39,Higher Education,Never Married,General,Machine-op-inspct
20-39,Higher Education,Never Married,General,Prof-specialty
20-39,Higher Education,Never Married,General,Farming-fishing
20-39,Higher Education,Never Married,General,Prof-specialty
20-39,Higher Education,Never Married,General,Prof-specialty
20-39,Higher Education,Never Married,General,Sales
20-39,Higher Education,Never Married,General,Transport-moving
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Priv-house-serv
20-39,Higher Education,Never Married,General,
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Machine-op-inspct
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Handlers-cleaners
20-39,Higher Education,Never Married,General,Exec-managerial
20-39,Higher Education,Never Married,General,Machine-op-inspct
20-39,Higher Education,Never Married,General,
20-39,Higher Education,Never Married,General,Machine-op-inspct
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Handlers-cleaners
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Prof-specialty
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Handlers-cleaners
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Machine-op-inspct
20-39,Higher Education,Never Married,General,Exec-managerial
20-39,Higher Education,Never Married,General,Machine-op-inspct
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Sales
20-39,Higher Education,Never Married,General,Handlers-cleaners
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Priv-house-serv
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Prof-specialty
20-39,Higher Education,Never Married,General,Exec-managerial
20-39,Higher Education,Never Married,General,Machine-op-inspct
20-39,Higher Education,Never Married,General,Handlers-cleaners
20-39,Higher Education,Never Married,General,Prof-specialty
20-39,Higher Education,Never Married,General,Sales
20-39,Higher Education,Never Married,General,Farming-fishing
20-39,Higher Education,Never Married,General,Prof-specialty
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Machine-op-inspct
20-39,Higher Education,Never Married,General,Transport-moving
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Handlers-cleaners
20-39,Higher Education,Never Married,General,Sales
20-39,Higher Education,Never Married,General,Farming-fishing
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Machine-op-inspct
20-39,Higher Education,Never Married,General,Handlers-cleaners
20-39,Higher Education,Never Married,General,Farming-fishing
20-39,Higher Education,Never Married,General,Handlers-cleaners
20-39,Higher Education,Never Married,General,Sales
20-39,Higher Education,Never Married,General,Machine-op-inspct
20-39,Higher Education,Never Married,General,Sales
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Transport-moving
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Priv-house-serv
20-39,Higher Education,Never Married,General,Sales
20-39,Higher Education,Never Married,General,Sales
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Exec-managerial
20-39,Higher Education,Never Married,General,Exec-managerial
20-39,Higher Education,Never Married,General,Exec-managerial
20-39,Higher Education,Never Married,General,Sales
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Prof-specialty
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Transport-moving
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Transport-moving
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Machine-op-inspct
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Prof-specialty
20-39,Higher Education,Never Married,General,Handlers-cleaners
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Machine-op-inspct
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Machine-op-inspct
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Tech-support
20-39,Higher Education,Never Married,General,Prof-specialty
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Sales
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Sales
20-39,Higher Education,Never Married,General,Farming-fishing
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Prof-specialty
20-39,Higher Education,Never Married,General,Handlers-cleaners
20-39,Higher Education,Never Married,General,Handlers-cleaners
20-39,Higher Education,Never Married,General,Exec-managerial
20-39,Higher Education,Never Married,General,Machine-op-inspct
20-39,Higher Education,Never Married,General,Machine-op-inspct
20-39,Higher Education,Never Married,General,Prof-specialty
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Prof-specialty
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Sales
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Sales
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Prof-specialty
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Exec-managerial
20-39,Higher Education,Never Married,General,Handlers-cleaners
20-39,Higher Education,Never Married,General,Tech-support
20-39,Higher Education,Never Married,General,Armed-Forces
20-39,Higher Education,Never Married,General,Exec-managerial
20-39,Higher Education,Never Married,General,Exec-managerial
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Tech-support
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Sales
20-39,Higher Education,Never Married,General,?
20-39,Higher Education,Never Married,General,Prof-specialty
20-39,Higher Education,Never Married,General,?
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Transport-moving
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Tech-support
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Handlers-cleaners
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Exec-managerial
20-39,Higher Education,Never Married,General,Sales
20-39,Higher Education,Never Married,General,Farming-fishing
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Prof-specialty
20-39,Higher Education,Never Married,General,Sales
20-39,Higher Education,Never Married,General,Sales
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,?
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Transport-moving
20-39,Higher Education,Never Married,General,Sales
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Sales
20-39,Higher Education,Never Married,General,Handlers-cleaners
20-39,Higher Education,Never Married,General,Farming-fishing
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Handlers-cleaners
20-39,Higher Education,Never Married,General,Machine-op-inspct
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Exec-managerial
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Handlers-cleaners
20-39,Higher Education,Never Married,General,Craft-repair
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Machine-op-inspct
20-39,Higher Education,Never Married,General,Sales
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Other-service
20-39,Higher Education,Never Married,General,Transport-moving
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Prof-specialty
20-39,Higher Education,Never Married,General,Exec-managerial
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Transport-moving
20-39,Higher Education,Never Married,General,Handlers-cleaners
20-39,Higher Education,Never Married,General,Exec-managerial
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Machine-op-inspct
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Prof-specialty
20-39,Higher Education,Never Married,General,Adm-clerical
20-39,Higher Education,Never Married,General,Exec-managerial
20-39,Higher Education,Never Married,General,Machine-op-inspct
20-39,Higher Education,Never Married,General,Sales
